tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
MASTER,XYE-IE-9nfRDeE13Rm2_sZaavez79-IC-LPug6oohjme94o,부탄인,34,326,245,False,False,False,False
MASTER,uF6XOWLk33Fhk2TjmN4NoZvFRXcm9Nf58Ra07Ac4lQOTBQ,개리지효,34,144,72,False,False,False,True
MASTER,GuJ5VFMSsTDHGAQiv2YaJB0_VtQe4EYUqZRrOBZUIzUvVlA,zxcvqwerasdfzaq,34,291,214,False,False,True,False
MASTER,sGesTwhNYQ0lIE3RSzYfw3jePYSJnGwyGqnnswQ-wm90jo0,규혁규,34,243,172,False,False,False,True
MASTER,VT7ltBB8XnXVKo_pzg15uST_QjMCOUXb2fJHH-FvEutKGJU,Xiao Yu Xian,34,182,104,False,False,False,False
MASTER,rrsKd0XCPO8Bt-zWRoz1ido-hTicBjzvVPKpSGHiOSs5Zeo,나약한 것 죽어라,34,444,366,False,False,True,False
MASTER,QKGfjsfrZH0_5B0z2kOQgWTCY76G0Xs-TAgaFq2ShTWU4yo,givemelose,34,1504,1519,False,False,False,False
MASTER,vqVW94Xb5ufbNSyQxGx4BcsXgwbVh0pdeRn2ER1AFdvwtqA,No 1 OfTheWorld,34,548,467,False,False,False,False
MASTER,5WnIIX9KJ5kmqeuwdFmSq7UIWuvn2p_ifDStjA9SkH5_wXQ,우울해,34,262,251,False,False,False,False
MASTER,3etfMpFJfibpEUFMnbZtYS3Ol7j8GEsAq4T6KmwZbmUyNK4,호웅호옹호웅호옹,33,648,663,False,False,True,False
MASTER,zFzTsa9Ft_6lZjxTOi2n_2bLJ7A8OQzDC1J5BSIbCHmkl5M,라인양보좀부캐임,33,189,178,False,False,False,False
MASTER,hu4zFG3ewuQbqwFQFEq6hMHFbs0WAA1VHmj6jqGgwb59T4c,저랑 춤춰요,33,528,512,False,False,True,False
MASTER,bTT9DbNYcyaJz2H85FVAEeU0iubODRSbafiKx0yOkriAqQ,연 당 군,33,706,688,False,False,False,False
MASTER,ddmiMNUGn_WjRzuLpDrUjlF7DCoNbYL6Rz5mdLR06NtDAv4,Trickpical,33,873,801,False,False,False,False
MASTER,GplFQIXpnn_yWvdAG6wesauejN510p77z5EHRhxiLr4AZg,ghotship,33,95,79,False,False,False,False
MASTER,gNhCwsPvKAt8ptTlH9nxqXrJhGcSYI2qj30UM_8KyJ6I9ig,2OO21005,33,187,88,False,False,False,False
MASTER,xI2sT7sL-IS3ha-SOvj2ZnC7QOCr7N8lCkeHlVcj7ZPsvg,Arrest Lux,33,370,359,False,False,False,True
MASTER,F8cwSgNaeJ6HjwIk3zch9ma3WnTJ5O4F803N4YMQZFtV-Q,Feiz,32,412,416,True,False,False,False
MASTER,dk8vHxyK8P1knLWqHlLtQqrs83dkI7l6ib5kbZrrPzWL7w,그랩 좀 제발,32,210,175,False,False,False,False
MASTER,Fr7n5Ku6PY982Sj8qGG9GIMXHMu7Vuyd4iVJ7Gn9FZCq-5Y,왜 삼,32,520,478,False,False,False,True
MASTER,Z8I2tG6-ZsgeZtNk1fyjcOT-AzL0bl6zmG8zaJPMGNO9JG0, 초 문,32,919,916,True,False,False,False
MASTER,VqP9CgU8MaYghUdo50FX8X62I_zx8OIahJQxH--OD8JEPA,니달리는챌린저,32,187,129,False,False,False,False
MASTER,Jj5ShjC3IMvcFbSNzuQDrEbohB4Hy9PYEspq68B-pjLwtCc,펭구의 밤문화,32,369,340,False,False,False,False
MASTER,rGvrB6oOrR2yV9kp6mghsGmf-AxKG26nnmwtcXAXeWbUhro,Rise0,32,104,43,False,False,True,True
MASTER,gX10o3w3gS4rVaq5h6YnqH6xd-q3MVIx0ZhQehlKc_s-N-U,허찌킬,32,65,55,False,False,True,False
MASTER,Oeb4upzyE4dErFi7o5rF97lcbRsbJaBDatR-O66h003YOfk,조용히캐리하는놈,32,1017,1013,True,False,False,False
MASTER,jwQkNPwbgV3EL8wHBGeS5zyjmoTgEIYo9oSVjV6pq3LGVis,Dilraba9,32,409,340,False,False,True,False
MASTER,enDrr4j2AmWf8QME01LmkX5aFjkDzHv5lmPq6aYioehOuYI,강아지똥,32,280,238,False,False,False,False
MASTER,-EDPWOuOz44pqBEb-HEDDb2_cG0ZkO_I1EIS7Mf63zUczQ,훔쳐먹기,32,419,347,False,False,False,False
MASTER,C6EjSbUe7wGv1XAVdl8ElBy2rYZB7MyIqj0ZsZX-ilDYXEs,뜨 근 든 든 국밥,32,358,352,False,False,False,True
MASTER,Pu0qQeVwas77tz4pf-XlU-L4tTkRwUdiYzZVehbGY11Lw3A,night off sleep,32,45,30,False,False,False,True
MASTER,6w9q7dZY31qAifWkn6vo9i7BI4vJ5pAszXqFu_XXbufMkrg,현드븐,32,150,79,False,False,False,True
MASTER,Jb-dF9ZDfjPjgShyV67TOfVMylDRT0OIZmreftaTP-QIsTQ,왜깝치지,32,764,694,False,False,False,False
MASTER,h_zDRtRFZh5jK-qouS9V99pn36WMw-DuTQS1o_qIH-NzD80,똥참기대회준우승,32,1839,1835,False,False,False,False
MASTER,tE60BhrLTkmQJsJk4mcMyFM2ZMavFTaGz_XyjTMWs0gyrVQ,2019 10 10,32,201,129,False,False,True,False
MASTER,pmft3FYLddFAQeC6zcIoYY-r3TpAMdr60mJe_W5aflvkEEg,재밋네긔릿,31,624,593,False,False,True,True
MASTER,c_ecM7EEgDpELTOXM2vpyGra_oS0bfGC6cIhqoLeW0THq5U,herringbone,31,453,457,False,False,True,False
MASTER,JnszDFHo024VlTycvj8Vb21j-UbERTNMV7xW7eiqULNFhg,Idle Dakha,31,242,215,True,False,False,False
MASTER,aEiybM23gop0FOn8APTALIBcxx2yWX-nz8w0wJg7BjyYEQ,하얀만두,31,449,413,False,False,False,False
MASTER,a_uJ4JPXEMQ8deb6_eubLHUyYjjrfcvjFh5QLRKDsODOSWs,LPUP,31,259,233,False,False,False,False
MASTER,sg_QuN202BoxCpv3S71YyTaglcUZFg4AQJ0E82TIJqAZ3Qw,M1styc,31,181,156,False,False,False,True
MASTER,pzvvs_nDVuhj9j6hm5ViOXEAnbvhbHIYuNCtoXj6s8AwgtM,Lxxxxx,31,304,194,False,False,False,False
MASTER,E3FYk38HbNknZI8GZ7zi3QfJuwvLz7-jwjvhJshuoKJAHg,인증가능,31,137,119,False,False,False,False
MASTER,-pcIGbxDNaKWleuR5A-SeYMp5vcbEdSksnXT4xgKmvQzLVM,아추워추어탕,31,82,64,False,False,False,False
MASTER,SHMAOKN6H5ZFMXzflf0lV4KIlaXlaV1pJ_gv9P7DWwvKNYM,파스타 맛집,31,203,120,False,False,False,False
MASTER,xiAacdYquZhnVSUgs7c0Nf9rqRE7IzsJZNMb9AowdKpzRg,수교수교수교,31,448,401,False,False,False,False
MASTER,P5yyXieONZRfl6260XjhYWRaPdLdOUgHgJSfUisHiFQeI6o,xzhi xing shen,30,142,79,False,False,False,False
MASTER,tHHuMgZiWU6kN8OWksvtzu7wcWNONbnUmcLcb2lIefaS1wc,다 욘 ,30,223,153,False,False,False,False
MASTER,Qlz77deYroqjULi2I1s3Mbbf-w6rlmX6plIvte55-Jcy24c,hamigua,30,472,402,False,False,True,False
MASTER,gXc-oLQGkpccL_IPoYLCayodOOdGTlLU_I0lo0838utSUT4,블루먹어서미안해,30,311,297,False,False,False,False
MASTER,hiDQuT9LU8uDydQDt6sXVxII60g1g7wt0uS07oyLz3gObss,여정엽,30,463,446,False,False,True,False
MASTER,8KKloaf6JT4_s8SDl_9BfT9w_pCHspqoCM0MULi02oUQDQ,빛 내,30,190,177,False,False,False,True
MASTER,AOY-92ifbuZlpbZm5hM_au2TrQtnmm5eqzQSmUCxf-HmyA,떠블쿠숑,30,104,78,False,False,False,False
MASTER,zqRsUuuH6-4rVJPw3mjFeC1RvsERxO2FwO3iiu4vRS11JmY,화정동미어캣,30,497,441,False,False,False,True
MASTER,oMS66BwL86qObXuaBx6xSATBAodcElqRqJW3fvekiORJWPs,충남 최지원,30,253,218,False,False,False,False
MASTER,lHuwDirjTuQQQjIFGsGVG2eei3x86pWSLEiMf2aa4bTkuA,병기형이다z,30,1269,1271,False,False,False,False
MASTER,NduqXjsM9HZzOLdXfVndJaIsaQ48bP2PAaHoL0kVDmy2oBU,고위 트를,30,122,72,False,False,False,False
MASTER,F5yLqMfID6fS24sStcuAaB7Hrjma5Cv8kmRffXUfw8IelH8,thoiakochoidau,30,672,693,False,False,True,False
MASTER,RGQEgOYKAyVhzAMXjumwha74ZUiDHRvrY-lLkhVIjjS8b2M,오징어뀨발,30,434,435,False,False,True,False
MASTER,3jzzws4tQbMbpEJHuG7d6F7k57Vo2cpSFb6HhOg6GoACTg,너와달,30,678,644,False,False,False,False
MASTER,x50GhaNsDAosOtjnWpOPrL7cAWBO3FA9LkdBvYjX35_W4jY,ugly1234,30,182,177,False,False,True,False
MASTER,KKRB6iPQyRyoj2NdB-83a6uf1ie0jPCiTclenObzaQ2bjyc,camile bug,30,186,107,False,False,False,False
MASTER,pMUiNC0Zab65WEUHe9zJ7MYBPcgThr0VfmlaekC62HUqWg,Gumayus1 fan,30,373,364,False,False,False,False
MASTER,6tsEuTnKe2cNqDdfJj4Ve6FJnHvd1yPvzDewsxYbTqLEQmE,MHG Keria,29,417,317,False,False,False,False
MASTER,TZzzvGoIhMLyuUQvSmUupfYZNitd-rKYDufuSN4ZxJGL2jE,FK JG GAP,29,573,513,False,False,False,True
MASTER,PiidjeyUQptKntQnb7D7QtSGFAKR-y_UOjYAtbh0Qe4eEEw, 매운걸 좋아해,29,329,322,True,False,False,False
MASTER,O2gl3g9EBWHgcIsJxybTD-nEntgQ_rP81-Wy9SOWntZgvoU,이강뚝,29,297,235,False,False,False,False
MASTER,o8EG-ccG8qr6SqU5l0FUPlsmrVBe2f-ep7gB3TgSreUI798,asdcqwfs,29,880,865,True,False,False,False
MASTER,o2l8oZluWeFtdQ0QhNhWxnPXqRic2jmt4EZKVBrUGomxgYw,qewewqe,29,1048,1049,False,False,False,False
MASTER,sqoqHEhUkSnkiO_S1UIZRpTcauQaHyZk-dLgab7OSGyMhA,누구던이길자신있,29,630,643,False,False,False,False
MASTER,E3O-Q2YVf_6LfCoNR89u17pdT46J515pkLC-5VTl7_XxaWs,경상도 사나이,29,193,118,False,False,False,True
MASTER,5c9vVkkJTICnLmaJTiHWz8s5omJfKLQq18TIJJWeP0GdFA,수야님,29,196,173,False,False,False,False
MASTER,VSEH1Z6QHmmW7oeq_92VP-jWztfw1JDRLFrDHfVgskCvxp4,펜니르,29,478,458,False,False,False,False
MASTER,Kg-OMkjy_hDO2DdhvPoccDDC0WgsHyiFW0Wa0Es7URHgqA,사나이웅,29,922,908,False,False,False,False
MASTER,-pijb_NZ4Ep5Jrh7dmtrEdkluLq3mqJwASy4VBlppeCNjwc,리근호 중령,29,426,410,False,False,True,False
MASTER,n-7Ey6CM7QSxGu06920Dd4LEDrwx7axoJYKZyJi4hIw16uY,Acivis,29,71,76,False,False,True,False
MASTER,OMMHn17wCKxAXu6SWhQCp0vJ10Z1STQOgfTbEHwYd5up-CM,호랑수월가,29,280,259,False,False,False,False
MASTER,NsMrJBoD4SWreqJdz7S8JPyy9XCzAZIXWUObhEfOmMWBu5A,Gen G Noah,29,1952,1922,False,False,True,False
MASTER,3s2Al0egp9UrDihonWZ-v4DWLi0qDu4t46f4fY49zOcvNTM,이걸뒤진다고,29,278,188,False,False,False,False
MASTER,M5tr09PBoMsuVikJcFKoYcUf5zJMNE08lUDTwJwoHw8AMxM,고서 디안느,29,66,47,False,False,False,False
MASTER,WOG7bs0d2OliVrXpn5SH3zoT1ij7R9PqT3HryBclU4ozlZs,IlIIIIlIIll,28,47,31,False,False,False,False
MASTER,FZ_Ml7mH5dIVSMedpYaPBQ_uzBXl-4b1Jma22_jYYs5b6Vc,Iove jax,28,70,14,False,False,False,False
MASTER,HumK91Ee4m4gBjPOgUxBSvGo2pwN_P7C23f-Z7Tr1TOZBzM,단일 챔피언,28,396,365,False,False,False,False
MASTER,Uybvr7wzmee1Fa-F27IH54bkglU0c3aSR2nwljTCKbEM8Q,AFTV 김0운,28,602,579,False,False,True,False
MASTER,X7e_PygKyn9de3kiWfWLCPDJ4IX96vAYL-RfxkpHCQOv6A,upload,28,171,149,False,False,False,False
MASTER,GhULl6rqRJMXNlOH56S0SsNbrRVraJCYi5-AN94d7J1xGpo,Irelia Carry U,28,816,803,False,False,False,False
MASTER,aR-DkM2PRBOb4R76iNHQAKcDeAPEqlOppPwO4qYPr6ryHQ,나랑 자야해,28,162,115,False,False,False,False
MASTER,lf2QDN0sXQkGlF4aKYTgIzsf2AFAIWm3po41d57eiRD8Gno,강레드 경,28,266,214,False,False,False,False
MASTER,HazY19dcR1xP5B3d9C3cw5SydMsmY-1Bv8NfAR1AjbLcbTI,Mr오도구,28,374,300,False,False,False,False
MASTER,oBzfC00QNkuUzUz_e3iauvWrLuBHwkGlbrvgx7Whs9JAo2I,너의카타는,28,226,183,False,False,False,False
MASTER,M_vGE_rUxMn0m2VUEIBuNqUjyfG2kPx44FdBVDw9FPCy9NM,버랭이,28,430,393,False,False,True,True
MASTER,iWmoGLiPszooKWTEhD6tmJLeSUln2zjs-aiaN3zwhMV_51M,옐 둥,28,58,16,False,False,False,True
MASTER,CFIzVcU2sQRlSlbd-A4_qoglz21mpyb6wlPQ6g9ZOMMkTKI,99년생카이엔오너,28,831,808,False,False,False,True
MASTER,N45K8teThLFLbJRvYdCFAdIrqig5_ztOxA5ighi3phlqVm8,과거 내가 아니야,28,172,164,False,False,False,False
MASTER,J5GLFNUpSjd95CB8wuzx17tZk_dn_C9SXZdOU9BDrbfG1iA,Yojin,28,270,200,False,False,False,False
MASTER,JWx81dhAF6S1h0i7qkeAST-6DEll_iA_xZPRot4wqdJumYc,다람다람뀨,28,132,109,False,False,False,True
MASTER,mM4I2fmYrEOveJpWp1X2_5kHnJRq5NcGWCpcL46XxwyZ0yQ,chuyu,28,119,50,False,False,False,False
MASTER,XIt-lGLWHmv5wy6LUVtzQCy7mAdQDflrXrNlIWarb3evGFE,Flex 피사,27,572,518,False,False,False,False
MASTER,HthPUU1ijk6iERqTpVxa6Uz1bzkNaH1SqZ25pxNT3zqAR5k,착한 색깔,27,916,871,False,False,False,False
MASTER,OFQvH13AhorzCRHzenFzqus9v57aaXbTbuyMCwSlPs7GLgg,싸넝이,27,367,295,False,False,False,False
MASTER,e3nyG8hni4VTod2xIZlQKXm6K-WGa8YsEAwVQwjYksG7OQ,CreDos,27,424,390,False,False,False,False
MASTER,dwMxvBIFXTU3T_wA5sR7zebmk2zJT74rNBhTOCo5-669sXk,말화니,27,832,755,False,False,False,False
MASTER,bxH4PIFQtHtk1w8w9zaZmzv556hR1I3d6IminjgXX-Jb1p0,후일담,27,773,736,False,False,False,False
MASTER,MuMVCOUpeTT6WAG1J3EK3sVk0TjtelLMgHWlkwDexlOecs0,           부 스,27,358,279,False,False,False,False
MASTER,MWwfEFyrNwIscceApBW43NCcj81creExKGGG7PdJMwgFxyE,쪼꼬맹이 유지니,27,213,187,False,False,False,False
MASTER,WgbkxKWiRKsJOIff6iKKCCOjw3qdk4szuZrK-rbL1bzXYPs,뿔레애오,27,124,97,False,False,False,False
MASTER,4Ik1Mo9PVRYWxERV2QUcCyj8NMs94e2qu02SwRy2SCoamQ,제어와드삽시다,27,268,199,False,False,False,True
MASTER,Y2maEfrNBsQePYgcqoHp-Ax1dJu3suoOB6z7AkBXgR7vDdA,00년생 성민,27,167,85,False,False,False,False
MASTER,_7wkeuBchRlwM5RK-aksFbZYP0do6NzD8Jlnr04UtdZ73Q,어제자살한사람,27,503,474,False,False,False,False
MASTER,MUhpk1jU4LEPAd8vrmHE_kOaX8_Pi4FXp7bpfINhUEhY71k,희귀한녀석들,26,97,72,False,False,True,True
MASTER,7hhJPD8aD5Fr7tms9Vbrp88AHaUNRHMiqCbvs3RoeDlRQWY,Rage Storm,26,165,149,False,False,False,False
MASTER,HvG8hl_a7vQJzOBPCUBR_UIv_wt4FLKVhkbpEAu1yT4XwA,경고했을 텐데,26,1075,1079,True,False,False,False
MASTER,ZWdG_JMbJA0UP2qfbuBao21iu97eX4fobX9axUW0awH3lhs,당신의 실루엣,26,1208,1128,False,False,True,False
MASTER,BgU3Mp9_LO5Yio_3A5rjad0nA32w9kX8EaFvOnKcfMU47g,lillllilililiil,26,96,81,False,False,False,False
MASTER,sVeF7EiE16Dt2ifEAWSG3SrOQFRvQD9mjjBmtbN_gWDeUQ,건영 님,26,386,351,True,False,False,False
MASTER,RRdugH1tX4qi3Fo7J3N2D3y82u3EPOr9XRyMFejEl3SjOg,홍수려,26,305,270,False,False,False,False
MASTER,uzUw0gB64Ys1e_YVkDh0LHmHC9eoZXwM9ZH_IFHs8Olybg,김민제,26,267,246,False,False,False,True
MASTER,-lZjaTj0BfmG0SLYtivQZdo5iXVzGT_-wl54hIirfcw2f84,Leader 722,26,616,580,False,False,True,True
MASTER,3VWLiZxzzPDC4fcDPyc8Y8gnEy9VGAngDaDh4sTgi9mNgNw,스떠콘유,26,412,367,False,False,False,False
MASTER,662_AgRx7fxdrVhcmuyizQl7edJqyxDqRjUr3vW0rsnfaPY,Dead cat bounce,26,75,53,False,False,False,False
MASTER,O7B0ZGrq9mWfYNMQdnKtP5GAThDeUPOCkJHwJ_ZIHfRDhCY,irag,26,472,469,False,False,False,False
MASTER,fpP2RP1AeMA33x3Edy10SoRvYX4rpe_y9BLbgDanDoiF7rs,엔터키암살한사람,26,90,26,False,False,False,True
MASTER,6uBGBZA8-dcL8ngmS-FELfUOSQBTF4BzxnQOBKS5AFg8Mg0,힘내 지지마V,26,129,59,False,False,False,False
MASTER,o27BIjF_aHupsAXENpRKoag0LnIIvQEZO5NU02riHqryKw,꾸냥꾸냥,26,142,103,False,False,False,False
MASTER,0cyEGSjKYdPkIjKr7nEbzwPXBjSW0BGAdQASk2aGj_qCzg,기도메타룰루,26,306,260,False,False,False,False
MASTER,3UsKER-oyEEe01Drogl6DR0SnjTMETDZ-xnYJs2QwfgfyA,롤정크벅크,26,682,638,False,False,False,False
MASTER,LUi4Vi5j2vpxXsv7hq9AoSqtZWK4oFnqTVdbRkPb43HiJ5M,피넛팬4년차,25,362,326,False,False,False,False
MASTER,twUCscap6GPbVHz7l3YRosld5dpdNFc-TeEZ38zxN--8kBo,노빠꾸23년,25,610,568,False,False,False,False
MASTER,5MJVxQTju22zTFeKNTQqlFxJv72d1uI7hqsyVsH8qGbtgQ,매라 fan,25,434,325,False,False,False,True
MASTER,tjJXbRRuRrXEfWmmuzANA2y4cRsPpLFiMuhenuXnEsx5sA,Most1 파이크,25,1035,994,False,False,False,False
MASTER,Qdhx2jo14wqVyfTJpr3oI2HtRgC1kUxT2Ei5YIJNZxxZ3A,Master Top,25,122,68,False,False,False,False
MASTER,OpYHwFQqWlibMjOgwsBDidcJDC-wmRl5HkxLSa8o4WNu8jI,TTMakeId,25,110,56,False,False,False,False
MASTER,ecWD3ieedNH6lwwBa95kKsjvkUCHoQWpmBJUITo26ko_Fho,사과탱,25,444,398,False,False,False,False
MASTER,0z9vwgPwL-8ifIT7lFgGU9axuD9eHcFL8ELujhwJH7Xe5U0,진화소녀,25,637,648,True,False,False,False
MASTER,Ie-hwuvE2CIqM3R7SXY38nvqPN2jti3YyyG7sAx6U4kcQ_o,Flowery hill,25,480,412,False,False,False,False
MASTER,czV4yr901vbJLJodYacq1DVfOCD1ky6MvU4hi6Fkz-xTyUE,tpgns,25,269,189,False,False,False,False
MASTER,1QL06yMOb9req-NlWTezVQUl4K6pWnkhsOzvxWSEp2x3UhY,혜지왕,25,232,215,False,False,False,False
MASTER,WiXbpgOwKre930_zz4j97EFPxL3sbMqZDAbllbgp49hjAw,토스 보다는 오픽,25,369,305,False,False,False,False
MASTER,tHBHcKQA86T_F5_F8hXSsTItuZAFzjL5jA-JrMCMDDASHK0,마스터가서롤접음,25,380,311,False,False,False,True
MASTER,TZK7wrjKdEEm5f4HkAbqhUovasjfZnEGjLFcgAPo22Br1-w,하고싶은챔함,25,138,119,False,False,False,False
MASTER,jV8dgQaaGDT8boNKFbkN0HgtS0AHn07qEasdm2IkKUGXZmI,MeTheRhythm,25,379,326,False,False,True,True
MASTER,IG0HdVpY1aDEPLtWQVUnPANJSzdkWn3qDARORz3vwplVsQ,잔나야,25,102,69,False,False,False,False
MASTER,_0JSp_vMtbTxoDANEACOv5_obMfmnHZyo5B41cW6QXOvJw,민  컨,25,740,770,False,False,False,False
MASTER,Y6OxN7YmPTUNDJO3SwZ6eHmYs08lUTigXYE_8J98-mbR6wA,KT Sex,25,307,192,False,False,False,False
MASTER,8t2xdFAIGw4XyTPyNBPXL17lOVJgP8BIKtJoCgsG2ua6nA,로를죵나몬테,25,143,114,False,False,False,True
MASTER,qDkFnvQczzeeCvbXwFEVfMkSdTawWKdIu-b96PVC8i_L-Ew,5252근우쿤,25,280,219,False,False,False,False
MASTER,vkh9ZQMS9OG4wOSH-S7CiG850x-1spmd2WptH5ag7tvh4tA,껑뚜왕,25,78,33,False,False,False,True
MASTER,tH2KMolFs4M4OGsqTagPAEiACsyXSr-2ZRNsyD8o8Y_a8g,Yeon w00,25,331,308,False,False,False,False
MASTER,bz_WArCSwX2p03yXdUpKVL0HpPd41_xp7uRMykV_z8AupnE,19981218,25,103,100,False,False,False,False
MASTER,cF8BoBihML3QAUQXNfVnqGmbG6HZKKqsQZ6kBki5yshbD98,스펠링,25,286,196,False,False,False,False
MASTER,BT8ypNDE-z_88R2RDX6z-FhRDav9KmWL4ExrH1NBxUOy4zg,큐 베,25,619,556,False,False,False,True
MASTER,YRhD4mkrI-H7k3qUkqNiKDVg1-qpTNVm6NEClX1336xlSXs,뚜니에용,25,178,112,False,False,False,False
MASTER,4CGaEKKM3RwNYdMQcBrpVD1vlEOWcPXOyOajpP2XgOUJtqE,곰돌이손바닥,25,246,212,False,False,False,False
MASTER,rhcpAfBXYg2-KiqhABinHVdJ295DN1L0PjaBUnuAq-huB4s,화난따봉도치,24,86,83,False,False,False,True
MASTER,_20QqAz2sR88v5O2D3G_VcZcNFBlwf8O1fKOwl8qRaYN2Ms,aolibaigei,24,666,643,False,False,True,False
MASTER,KaizjJ2RQ9fDU7uoTX7k-KSVW1JGIiAq_6cN_r1n_Yw_Lbg,아산마을,24,426,347,False,False,False,False
MASTER,j_UbbOs8FTC52Uz6a4YURFN8BslPUQ9WVfdbicD0isLnhg,너의 fan,24,63,24,False,False,False,False
MASTER,pe9oBWTzsjv67btBOZT3LPZrSFb-eOd7HVVhcWwEDyP71l4,타잔 하늘,24,109,93,False,False,False,False
MASTER,K-kW9Ip2Nbah8G9kCpuusCAuMC6kVu-tgExkM2FYdoELwto,은빛쏘다,24,130,109,False,False,False,False
MASTER,TGz85fUUrWjac2HWRt3UbHvKclsNqFzmRb4jVDX8KgJp-5U,멘탈 챙기면 챌,24,685,646,False,False,False,False
MASTER,TKOsnSfUXbXFLcDhEGoUJ1sXi1nLeJOVT5Z34uN5EOUhmiQ,뉴워릿,24,521,493,False,False,False,False
MASTER,jufYjDawywEn2fnZJiRIeOCosFAvVgk4LpXtAIjcNOrAruU,03190319,24,256,196,False,False,False,False
MASTER,XseWnMpMyyovC2WvUzYUEhNgTO_mrMCNGc4X3dbrxQ3qlQ,매생이따러감,24,199,168,False,False,False,False
MASTER,e-hy9bxhvOMseEgxjbCHkaE6vktV3noYx8lz0iDOv9gzOh0,The cosmos,24,260,216,False,False,False,False
MASTER,Abb6Wh4M-_WnLMHrEA2WVLHo1BPcYVSP0KuYayJ1nYYe1A,박민영닮은아람이,24,288,207,False,False,False,False
MASTER,NHQ7zLwsLloqB8nOaKw4fxZZChJ4QhkrbBwrZjz02VHUhJ8,뱅모 fan,24,763,671,False,False,True,False
MASTER,ElPcc-55C6falMZ1UtnEY_gkv0tZCK7-aI5gMkx-yWB_lS0,Hasmed,24,214,212,False,False,True,False
MASTER,aGcrtOy2Jt3at6AOa_cAKva0Fws5jYTwLixeR1Hmf4HeKNY,괴물쥐 부모,24,148,84,False,False,False,False
MASTER,pDSmORI_Sk7iIMWNfcIfhy31dfLfVx9ZNc0Z5dxbj1sYcA,닥쳐라배준호,23,345,334,False,False,False,False
MASTER,kqgPwhyGHELS6tAoeN4vhfIjvXTNhFbU4oYPohSfnTr9D6s,CVMAX DRX,23,119,62,False,False,False,False
MASTER,mdcN1JFl_owkO3N9M4aocE8EuZpQFCmYD4SSbqxhKaTbKQ,현진123123123,23,160,151,False,False,False,False
MASTER,-Omo9vlj4Kw8EK7AiN5KZs3xsW7SeAmCh-OA6V4eGS52HK0,qazwsxqazwsx,23,1065,1104,True,False,False,False
MASTER,d7MW5OdLHK-PT-rllgLKSA0ZbQ_niG-UeKhwtxByZYhoEAE,위대하신트롤님,23,187,155,False,False,True,False
MASTER,Cb3rZn67b2YqI3z9vCtGKV5ReJITshUjiD5GIkULKDEaxA,칠대삼,23,340,318,False,False,False,True
MASTER,hg2Zm7Avk1umAVGk-H88KC8cQMjFZ-qHG3eABgsWygoloHA,douyuTV 6646368,23,123,64,True,False,False,False
MASTER,nhBVlScecpzuTtMbaSsfZvfQMp35CHmtMDsSTdSd1vR3lbw,Mid Fantasy,23,1096,1107,True,False,False,False
MASTER,aPJUbL7IYw2hovD8HtcBg-UwxLYZ23FhoeLabvlh-g17Zlk,수면요정 조이,23,375,323,False,False,False,False
MASTER,gJI-gyu82m-IRz4i1tujsj0Zl0vppejrfrarcihRtvP3vio,Barkely,23,457,414,False,False,False,False
MASTER,gDXaSZyyAt3ZbSAUU9CdSKDQ_noPjMz6Zc-LbU_xzWy-1Dg,ControlAdherence,23,152,104,False,False,False,False
MASTER,axW1G-IEh7UEJvq9nwZhl-pxcRDOoXnShQ-a4Q_7p5T1Pg,CleanPlayer,23,433,414,False,False,False,False
MASTER,ozk2Jin_W09JtzYnDNXhqG76_exaxRTqtKD2mDQbnZ4_dQ,종            먹,22,604,589,False,False,False,False
MASTER,2cCctjGMvkfLUq7v1R8BVol3eh2_bsWo4deB2INQZ-9mvw,화 폐,22,245,222,False,False,False,False
MASTER,2c8x9YGmmCbGKGZSXsUEQ1wfcZKbULTmdGyIiU5Jwbhogio,Celsea,22,35,23,False,False,False,False
MASTER,jb2PMgoxj3z5fsMc9luqBTtmcjSA9BTsBf7bn8Ss8t6pWA,MoonDor2,22,161,134,False,False,False,False
MASTER,KDcZW296Gk5IvIzs5NYFcIZl2ED6c1qVJJecLaZzMKBNPA,말라질꺼야,22,385,367,False,False,True,True
MASTER,TPMORpcbxDcOpQ8ELNqS65JukypAVtndZp5me7NkcVlKEJ0,눈이 예쁘다 그치,22,463,446,False,False,False,False
MASTER,kbuGqRpjRCibwX1BrvN4udu6KBNLyiKJQx0JnAzfc0CMdg,2D가최고지,22,328,275,False,False,False,False
MASTER,yN343J5SWp2hy25UXGLjGw__pCTNXwktM-LbJGZMpQfjqA,KimHyunE,22,1091,1045,False,False,True,False
MASTER,sEJ8RFR2F5S_FaxpuVz9WsDHefnyiqMRh2ehy-sRBikEmA,Corean Secret WP,22,124,68,False,False,False,False
MASTER,6QZVDWfRhnkJb7JY87I05dK3uZnsOIzA3jj0UWi79_QRamM,괴 좌,22,183,115,False,False,False,False
MASTER,U4k4dTEsXOIzZ4pzYRiJLxwUbqaC7NdOJlKchuCrcZ4oMN4,A nude ruler,22,143,51,False,False,False,True
MASTER,BDNKybtLzUg6lIMxwHe0vzSvkqe6TkkplpPKDAl-bAvMFFI,shibukedang,22,290,230,False,False,True,False
MASTER,6BMcKPD5EoejGWUsf8_gKVF6Ox4tZbvYWsXsRA46HGMQ-iQ,귀여운물개,22,584,553,False,False,False,False
